step,initial_population,mean_ini_sugar,mean_ini_vision,mean_ini_metabolism,rate_survive,avg_sugar,dev_sugar,rate_increasable
28,268,15.30597015,5.962686567,2.458955224,0.742537313,52.10050251,33.05688317,0.693467337
29,396,16.01515152,5.429292929,2.588383838,0.681818182,51.6962963,33.05583292,0.662962963
29,439,16.43052392,5.585421412,2.414578588,0.726651481,54.72727273,33.05395212,0.70846395
29,524,15.96183206,5.553435115,2.477099237,0.708015267,52.01617251,33.05171635,0.679245283
29,486,16.00823045,5.656378601,2.481481481,0.730452675,50.70985915,33.05068507,0.65915493
29,373,15.86058981,5.616621984,2.479892761,0.737265416,51.73454545,33.04727988,0.68
29,717,15.26499303,5.421199442,2.509065551,0.673640167,50.51345756,33.04443954,0.691511387
29,534,15.34644195,5.700374532,2.537453184,0.732209738,48.07928389,33.04358203,0.62915601
29,329,15.4224924,5.544072948,2.425531915,0.717325228,51.97457627,33.04283792,0.677966102
29,361,15.54570637,5.443213296,2.540166205,0.739612188,47.58426966,33.0427414,0.610486891
29,329,15.78419453,5.598784195,2.452887538,0.750759878,51.74493927,33.04228205,0.672064777
29,258,14.67054264,5.763565891,2.496124031,0.748062016,49.87564767,33.04187806,0.647668394
29,431,15.60324826,5.561484919,2.473317865,0.73549884,50.11987382,33.03830941,0.646687697
28,257,14.9844358,5.459143969,2.494163424,0.73151751,54.2287234,33.03791088,0.712765957
29,356,15.93258427,5.132022472,2.387640449,0.730337079,52.48076923,33.03659512,0.692307692
29,539,15.67717996,5.558441558,2.491651206,0.705009276,48.88421053,33.03316097,0.652631579
29,501,15.77644711,5.451097804,2.453093812,0.748502994,48.936,33.0321697,0.637333333
29,126,17.25396825,6.174603175,2.468253968,0.785714286,55.54545455,33.02264922,0.707070707
29,239,16.06694561,5.476987448,2.543933054,0.715481172,52.21052632,33.02106467,0.701754386
29,379,15.40633245,5.448548813,2.54353562,0.707124011,49.64925373,33.0196304,0.652985075
29,465,15.5655914,5.434408602,2.584946237,0.666666667,48.78709677,33.01808607,0.641935484
29,289,16.04152249,5.643598616,2.588235294,0.743944637,50.31627907,33.01758898,0.669767442
29,382,16.02617801,5.541884817,2.497382199,0.727748691,51.71582734,33.01681829,0.661870504
27,21,15.66666667,6.095238095,3,0.619047619,50.92307692,33.01631298,0.692307692
29,452,15.59070796,5.10840708,2.491150442,0.703539823,50.17610063,33.01439025,0.663522013
29,549,16.19307832,5.402550091,2.533697632,0.692167577,48.70526316,33.01374901,0.639473684
29,261,16.03065134,5.536398467,2.455938697,0.724137931,53.1005291,33.00879073,0.703703704
28,325,15.93538462,5.366153846,2.48,0.732307692,53.35714286,33.00266214,0.693277311
29,272,15.65073529,5.544117647,2.393382353,0.757352941,52.39320388,33.0006024,0.689320388
29,318,15.11320755,5.41509434,2.58490566,0.694968553,48.78280543,32.99638924,0.63800905
29,463,15.95032397,5.492440605,2.509719222,0.678185745,52.72929936,32.99481954,0.691082803
29,246,16.04878049,5.662601626,2.459349593,0.768292683,53,32.994358,0.682539683
29,293,15.85665529,5.641638225,2.460750853,0.720136519,54.37440758,32.99072177,0.687203791
29,595,15.2789916,5.519327731,2.453781513,0.694117647,51.22760291,32.98935564,0.677966102
29,519,15.56454721,5.612716763,2.53371869,0.684007707,52.14929577,32.98874518,0.673239437
29,286,16.07692308,5.454545455,2.587412587,0.730769231,48.61244019,32.98015193,0.61722488
29,195,14.15897436,5.651282051,2.584615385,0.717948718,50.02142857,32.97862134,0.7
29,349,14.92836676,5.432664756,2.501432665,0.713467049,50.25301205,32.97708517,0.678714859
29,527,15.62618596,5.282732448,2.426944972,0.70398482,50.94339623,32.9690195,0.681940701
29,260,16.23461538,5.646153846,2.5,0.696153846,52.74585635,32.96364238,0.679558011
29,361,15.84764543,5.534626039,2.459833795,0.725761773,52.85877863,32.95926749,0.683206107
29,500,14.994,5.278,2.482,0.718,49.76880223,32.9580659,0.668523677
29,233,16.63090129,5.412017167,2.420600858,0.751072961,51.11428571,32.95797693,0.685714286
27,132,13.75,5.416666667,2.439393939,0.787878788,47.78846154,32.95648,0.673076923
29,291,16.13745704,5.501718213,2.4604811,0.745704467,51.80184332,32.94878737,0.65437788
29,39,14.41025641,6.153846154,2.666666667,0.743589744,50.75862069,32.94763721,0.620689655
29,355,14.37183099,5.476056338,2.450704225,0.723943662,49.9766537,32.94395453,0.684824903
29,165,16.02424242,5.575757576,2.551515152,0.739393939,50.7704918,32.94242081,0.655737705
29,250,14.964,5.452,2.424,0.748,51.89839572,32.93746678,0.695187166
29,342,14.73684211,5.526315789,2.561403509,0.698830409,51.91631799,32.93668017,0.686192469
28,104,14.5,5.115384615,2.605769231,0.692307692,49.56944444,32.93520159,0.694444444
29,163,15.04294479,5.239263804,2.533742331,0.699386503,53.5877193,32.93189846,0.701754386
29,112,15.625,5.821428571,2.571428571,0.794642857,50.29213483,32.93181739,0.651685393
29,154,15.12337662,5.227272727,2.448051948,0.733766234,51.24778761,32.93107818,0.681415929
29,131,15.82442748,5.641221374,2.503816794,0.778625954,54.26470588,32.92383243,0.725490196
27,108,14.84259259,5.453703704,2.416666667,0.768518519,47.71084337,32.92249958,0.626506024
29,446,15.94394619,5.773542601,2.475336323,0.717488789,51.784375,32.91720981,0.6625
29,375,15.49066667,5.621333333,2.424,0.762666667,49.16783217,32.91349342,0.646853147
26,52,17.63461538,6.192307692,2.384615385,0.769230769,55.575,32.90692975,0.7
29,384,15.4609375,5.713541667,2.5,0.734375,51.85106383,32.90338194,0.709219858
29,388,15.17010309,5.505154639,2.389175258,0.762886598,53.28040541,32.90271878,0.716216216
29,428,15.5771028,5.605140187,2.528037383,0.76635514,46.92987805,32.89820214,0.612804878
29,295,16.22033898,5.444067797,2.511864407,0.684745763,52.64356436,32.88940738,0.707920792
29,428,16.28504673,5.602803738,2.51635514,0.714953271,51.05555556,32.88649409,0.669934641
29,178,15.98876404,5.08988764,2.5,0.702247191,53.152,32.88593581,0.696
29,98,15.5,5.836734694,2.632653061,0.755102041,42.97297297,32.88584364,0.527027027
29,187,15.75935829,5.368983957,2.49197861,0.77540107,46.65517241,32.88434686,0.593103448
29,242,15.76446281,5.599173554,2.533057851,0.723140496,51.32571429,32.8784276,0.662857143
29,553,15.94936709,5.376130199,2.502712477,0.69801085,48.73834197,32.87720453,0.629533679
29,258,15.5503876,5.375968992,2.492248062,0.713178295,52.50543478,32.87565533,0.711956522
29,88,15.69318182,5.715909091,2.363636364,0.704545455,61.53225806,32.86620555,0.822580645
27,67,15.34328358,5.074626866,2.582089552,0.701492537,44.17021277,32.86356457,0.574468085
29,460,15.29565217,5.634782609,2.517391304,0.704347826,52.2808642,32.86106608,0.697530864
29,620,15.62419355,5.617741935,2.517741935,0.703225806,48.88761468,32.86095727,0.651376147
29,186,16.3655914,5.655913978,2.516129032,0.752688172,53.28571429,32.85947532,0.692857143
29,381,15.66141732,5.461942257,2.488188976,0.724409449,50.49637681,32.85931424,0.677536232
29,693,15.34343434,5.645021645,2.554112554,0.681096681,49.96822034,32.85484137,0.673728814
29,328,15.06097561,5.637195122,2.472560976,0.737804878,49.66115702,32.85200152,0.661157025
29,422,15.62085308,5.476303318,2.41943128,0.706161137,54.84899329,32.85055461,0.72147651
27,88,15.22727273,6.136363636,2.340909091,0.829545455,50.61643836,32.85009307,0.657534247
29,417,15.85611511,5.477218225,2.503597122,0.683453237,52.34736842,32.84666738,0.677192982
29,267,15.91385768,5.037453184,2.494382022,0.715355805,48.64397906,32.84363197,0.628272251
29,358,14.77932961,5.421787709,2.522346369,0.69273743,51.20564516,32.8386136,0.677419355
29,174,14.87356322,5.270114943,2.442528736,0.747126437,49.75384615,32.83599404,0.638461538
29,457,15.14660832,5.371991247,2.457330416,0.722100656,48.38484848,32.83504523,0.636363636
27,61,14.91803279,5.770491803,2.491803279,0.786885246,52.41666667,32.83280231,0.666666667
28,239,15.67782427,5.728033473,2.464435146,0.761506276,48.55494505,32.83147581,0.642857143
29,150,14.86666667,5.146666667,2.426666667,0.766666667,51.68695652,32.8276641,0.686956522
28,363,15.87603306,5.595041322,2.517906336,0.70523416,51.84765625,32.82688154,0.69140625
29,260,16.47307692,5.730769231,2.596153846,0.715384615,51.02688172,32.82656024,0.650537634
29,143,14.8951049,5.27972028,2.545454545,0.685314685,53.02040816,32.81185968,0.704081633
29,312,15.93910256,5.423076923,2.509615385,0.682692308,53.49765258,32.80741754,0.685446009
29,408,16.00245098,5.450980392,2.463235294,0.720588235,51.77891156,32.80382424,0.670068027
29,346,15.61560694,5.580924855,2.404624277,0.768786127,49.34962406,32.80338713,0.646616541
28,292,16.10616438,5.729452055,2.397260274,0.760273973,51.72972973,32.80214813,0.666666667
25,21,15.23809524,5.904761905,2.476190476,0.714285714,56.66666667,32.80171308,0.733333333
29,132,16.6969697,5.242424242,2.454545455,0.71969697,54.63157895,32.80051006,0.684210526
29,349,15.23209169,5.578796562,2.515759312,0.722063037,49.56349206,32.79964436,0.674603175
29,542,14.49446494,5.479704797,2.512915129,0.697416974,50.71693122,32.79963736,0.674603175
29,689,15.17851959,5.529753266,2.439767779,0.70682148,51.10472279,32.79885258,0.673511294
29,176,15.88636364,5.221590909,2.426136364,0.755681818,51.81954887,32.79385442,0.691729323
29,381,15.75328084,5.354330709,2.406824147,0.748031496,51.57894737,32.79285572,0.677192982
28,27,17.33333333,6.185185185,2.777777778,0.777777778,41.95238095,32.79249333,0.523809524
28,203,15.27093596,5.438423645,2.477832512,0.802955665,49.0797546,32.79227205,0.650306748
29,286,15.77272727,5.412587413,2.552447552,0.751748252,50.0372093,32.7920168,0.660465116
29,313,15.43450479,5.191693291,2.485623003,0.71884984,50.70222222,32.78876175,0.693333333
29,447,15.3557047,5.592841163,2.483221477,0.711409396,51.55031447,32.78611958,0.691823899
28,126,14.35714286,5.412698413,2.444444444,0.777777778,48.54081633,32.78520171,0.653061224
29,445,15.63370787,5.341573034,2.469662921,0.723595506,52.11180124,32.7819177,0.664596273
29,268,15.84701493,5.608208955,2.444029851,0.757462687,50.46305419,32.779527,0.640394089
29,21,19,6,2.380952381,0.714285714,73.86666667,32.77818671,0.866666667
29,380,14.92368421,5.484210526,2.434210526,0.710526316,52.43333333,32.77547251,0.703703704
29,510,15.1745098,5.349019608,2.462745098,0.7,51.64145658,32.7748579,0.691876751
29,620,15.30322581,5.480645161,2.459677419,0.690322581,51.66121495,32.76957649,0.684579439
29,199,15.92462312,5.809045226,2.532663317,0.763819095,51.97368421,32.76829096,0.677631579
29,511,15.44618395,5.318982387,2.559686888,0.686888454,49.30769231,32.76770053,0.646723647
29,329,15.60790274,5.37993921,2.525835866,0.762917933,48.89243028,32.76303378,0.657370518
29,353,14.7223796,5.555240793,2.515580737,0.722379603,48.54117647,32.76228613,0.639215686
29,514,15.95914397,5.59922179,2.426070039,0.743190661,48.95811518,32.76109857,0.641361257
29,446,14.54484305,5.542600897,2.497757848,0.717488789,48.7125,32.75546091,0.646875
29,430,15.44651163,5.444186047,2.453488372,0.693023256,53.54362416,32.75487641,0.724832215
29,378,15.16931217,5.510582011,2.502645503,0.746031746,51.75531915,32.75326269,0.680851064
29,217,15.35023041,5.465437788,2.603686636,0.723502304,53.12738854,32.74938365,0.707006369
29,179,16.31284916,5.284916201,2.61452514,0.698324022,52.216,32.74721953,0.68
29,112,14.90178571,5.428571429,2.491071429,0.669642857,53.50666667,32.74362877,0.746666667
28,55,14.96363636,5.254545455,2.581818182,0.727272727,41.225,32.73474395,0.5
29,416,15.03605769,5.502403846,2.526442308,0.711538462,50.20945946,32.72810504,0.699324324
29,394,15.1928934,5.489847716,2.489847716,0.685279188,52.99259259,32.72357955,0.7
29,281,14.75800712,5.608540925,2.391459075,0.743772242,54.06698565,32.7191621,0.732057416
29,539,15.283859,5.371057514,2.482374768,0.714285714,48.90909091,32.71761353,0.644155844
29,323,15.24458204,5.492260062,2.504643963,0.724458204,53.75641026,32.71499475,0.713675214
29,421,16.04513064,5.368171021,2.465558195,0.729216152,52.05863192,32.71269989,0.67752443
29,437,15.21052632,5.453089245,2.526315789,0.720823799,49.8,32.71184752,0.66031746
29,298,15.85234899,5.382550336,2.5,0.72147651,50.75348837,32.71070696,0.679069767
29,405,15.82469136,5.481481481,2.516049383,0.708641975,52.83623693,32.70857243,0.700348432
29,274,15.82116788,5.401459854,2.540145985,0.729927007,49.825,32.70692725,0.655
26,46,15.5,4.739130435,2.586956522,0.695652174,44.6875,32.70635481,0.625
29,407,15.66830467,5.57002457,2.469287469,0.746928747,51.11842105,32.70458516,0.694078947
29,126,15.35714286,5.206349206,2.222222222,0.817460317,55.78640777,32.70445508,0.747572816
29,201,14.91542289,5.517412935,2.462686567,0.756218905,51.26315789,32.70411944,0.664473684
29,279,15.62365591,5.53046595,2.501792115,0.734767025,49.78536585,32.70085417,0.653658537
29,287,15.22299652,5.411149826,2.456445993,0.763066202,51.62557078,32.6964982,0.694063927
29,193,14.47668394,5.424870466,2.601036269,0.70984456,52.48905109,32.69559171,0.693430657
29,644,15.55279503,5.281055901,2.510869565,0.687888199,49.60948081,32.6943005,0.636568849
29,325,15.05846154,5.575384615,2.523076923,0.732307692,49.23529412,32.69245668,0.651260504
27,176,15.05113636,5.539772727,2.454545455,0.75,49.49242424,32.69182876,0.643939394
29,696,16.30316092,5.412356322,2.448275862,0.719827586,49.03992016,32.68758791,0.634730539
29,190,14.5,5.636842105,2.489473684,0.715789474,52.19117647,32.68423897,0.713235294
29,621,15.69082126,5.552334944,2.528180354,0.710144928,49.03854875,32.68236752,0.641723356
29,124,14.91935484,5.661290323,2.532258065,0.75,49.47311828,32.68212894,0.666666667
29,130,14.90769231,5.784615385,2.5,0.761538462,49.67676768,32.68208905,0.656565657
28,331,15.33836858,5.613293051,2.516616314,0.6918429,55.34934498,32.68134644,0.742358079
29,504,15.81746032,5.688492063,2.450396825,0.714285714,51.45555556,32.67947184,0.680555556
26,40,15.325,5.4,2.65,0.675,41.88888889,32.67713072,0.555555556
29,185,16.2972973,5.518918919,2.518918919,0.745945946,50.97101449,32.67556556,0.65942029
29,377,16.34482759,5.564986737,2.514588859,0.708222812,52.76779026,32.67552963,0.685393258
29,469,15.58635394,5.411513859,2.471215352,0.714285714,51.64477612,32.67343078,0.698507463
29,514,15.02723735,5.496108949,2.505836576,0.719844358,49.34594595,32.67179813,0.654054054
29,344,15.81976744,5.523255814,2.485465116,0.726744186,53.4,32.6717888,0.708
29,202,16.6039604,5.262376238,2.485148515,0.747524752,52.34437086,32.67089354,0.682119205
29,246,15.02845528,5.524390244,2.430894309,0.772357724,51.04210526,32.66501965,0.668421053
29,163,15.52147239,5.564417178,2.527607362,0.711656442,52.05172414,32.66239556,0.698275862
29,342,15.47660819,5.643274854,2.479532164,0.748538012,54.37890625,32.66203925,0.7109375
29,500,15.75,5.434,2.422,0.722,50.77285319,32.65124525,0.667590028
29,315,15.46666667,5.46031746,2.482539683,0.720634921,55.36563877,32.65051274,0.726872247
29,352,15.50852273,5.525568182,2.4375,0.727272727,52.5625,32.64911493,0.70703125
29,382,15.23560209,5.636125654,2.57591623,0.72513089,48.20938628,32.64764987,0.635379061
29,546,15.57326007,5.456043956,2.470695971,0.727106227,50.67002519,32.64748097,0.662468514
29,685,15.84963504,5.559124088,2.494890511,0.687591241,50.52866242,32.64422542,0.651804671
28,151,15.55629139,5.728476821,2.450331126,0.80794702,50.46721311,32.6431202,0.68852459
29,207,15.84057971,5.400966184,2.449275362,0.77294686,49.81875,32.64250265,0.66875
29,86,14.22093023,5.779069767,2.465116279,0.76744186,50.95454545,32.63760541,0.681818182
29,591,15.52115059,5.598984772,2.553299492,0.702199662,48.5060241,32.6363263,0.640963855
29,252,15.53571429,5.44047619,2.392857143,0.765873016,51.52849741,32.63450478,0.704663212
28,280,16.04285714,6.035714286,2.528571429,0.742857143,52.42788462,32.62648507,0.692307692
29,421,16.47743468,5.74584323,2.51543943,0.757719715,49.98119122,32.62353817,0.655172414
29,450,15.38,5.566666667,2.48,0.722222222,49.82461538,32.61962803,0.643076923
28,151,15.56953642,5.781456954,2.456953642,0.715231788,54.22222222,32.61882185,0.731481481
29,540,15.44074074,5.62962963,2.535185185,0.690740741,50.37801609,32.61817637,0.678284182
29,329,15.95136778,5.428571429,2.544072948,0.693009119,51.99561404,32.61583867,0.684210526
29,142,16.4084507,5.288732394,2.528169014,0.718309859,52.66666667,32.61304281,0.676470588
29,447,15.63087248,5.536912752,2.606263982,0.693512304,48.00645161,32.61018102,0.638709677
29,314,14.69745223,5.391719745,2.47133758,0.72611465,52.75877193,32.609945,0.697368421
28,209,16.77033493,5.473684211,2.454545455,0.736842105,53.32467532,32.60676443,0.714285714
29,285,15.78245614,5.414035088,2.607017544,0.729824561,48.20192308,32.60505275,0.620192308
29,181,14.48618785,5.259668508,2.480662983,0.723756906,53.01526718,32.60485682,0.709923664
29,451,15.69844789,5.323725055,2.403547672,0.731707317,50.05757576,32.6017652,0.654545455
28,35,15.54285714,5.457142857,2.257142857,0.771428571,60.22222222,32.6017146,0.777777778
28,92,14.20652174,5.434782609,2.434782609,0.706521739,54.87692308,32.60104853,0.738461538
29,159,15.35220126,5.503144654,2.522012579,0.710691824,50.67256637,32.59777668,0.690265487
29,448,14.921875,5.332589286,2.486607143,0.689732143,52.35275081,32.59593982,0.702265372
29,402,15.78855721,5.353233831,2.52238806,0.718905473,49.15916955,32.59242617,0.647058824
28,139,15.02877698,5.755395683,2.510791367,0.762589928,48.71698113,32.59060768,0.650943396
29,374,15.65240642,5.379679144,2.355614973,0.751336898,52.85765125,32.58934456,0.715302491
28,181,15.97790055,5.900552486,2.475138122,0.751381215,53.25,32.58805734,0.713235294
29,815,15.32638037,5.658895706,2.471165644,0.685889571,48.95348837,32.58792327,0.647584973
29,384,15.171875,5.447916667,2.416666667,0.7734375,48.41077441,32.58512166,0.632996633
29,637,15.66405024,5.381475667,2.472527473,0.700156986,50.5,32.58494517,0.668161435
29,645,14.56899225,5.392248062,2.475968992,0.700775194,49.11725664,32.57979409,0.670353982
29,212,14.47641509,5.424528302,2.481132075,0.70754717,50.33333333,32.57838594,0.68
29,513,15.13060429,5.543859649,2.378167641,0.740740741,50.67631579,32.5773764,0.678947368
29,358,15.96089385,5.240223464,2.444134078,0.737430168,51.23863636,32.57456879,0.666666667
29,246,15.42276423,5.56504065,2.544715447,0.74796748,49.61413043,32.57388434,0.673913043
29,251,14.70517928,5.266932271,2.553784861,0.733067729,46.33695652,32.5736751,0.60326087
29,201,15.49751244,5.955223881,2.44278607,0.766169154,51.37012987,32.57127956,0.662337662
28,317,15.60567823,5.432176656,2.561514196,0.722397476,46.79912664,32.57089163,0.624454148
29,170,16.15882353,5.523529412,2.482352941,0.747058824,52.83464567,32.56830765,0.68503937
29,371,14.58760108,5.361185984,2.474393531,0.69541779,49.84108527,32.56687131,0.670542636
