initial_population,ini_metabolism,ini_vision,ini_sugar,step,rate_survive,avg_sugar,dev_sugar,rate_increasable
400,2,6,10,36,0.9475,27.08443272,7.110856547,0.828496042
400,2,6,10,36,0.93,27.51075269,5.30395697,0.841397849
400,2,6,10,36,0.9325,27.69436997,5.901329852,0.852546917
400,2,6,10,36,0.9325,27.27345845,5.410589785,0.841823056
400,2,5,25,51,0.9075,51.29476584,9.409273088,0.848484848
400,2,6,15,41,0.9425,33.47214854,4.896795945,0.862068966
400,2,6,15,41,0.945,33.91269841,6.274473368,0.838624339
400,2,5,30,56,0.9075,57.44628099,7.051840886,0.862258953
400,2,5,30,56,0.9125,58.80821918,13.1130519,0.849315068
400,2,6,15,41,0.9425,34.25198939,6.746760651,0.854111406
400,2,6,15,41,0.9575,33.04960836,5.039648413,0.843342037
400,2,6,15,41,0.9225,35.54200542,8.161015315,0.829268293
400,2,6,20,46,0.9425,40.77188329,6.11250505,0.827586207
400,2,6,20,46,0.945,41.16931217,8.162338957,0.822751323
400,2,6,20,46,0.9325,41.1849866,5.66593194,0.831099196
400,2,6,20,46,0.95,40.95789474,7.713423572,0.826315789
400,2,6,25,51,0.9475,47.78627968,7.423630341,0.846965699
400,2,6,25,51,0.9375,47.55733333,5.446020313,0.837333333
400,2,6,25,51,0.935,48.12299465,6.056114329,0.847593583
400,2,6,30,56,0.9525,54.24146982,6.884342413,0.837270341
400,2,6,30,56,0.9325,55.60589812,8.523065956,0.806970509
400,2,6,20,46,0.94,40.78723404,5.813313163,0.843085106
400,2,6,25,51,0.925,48.89459459,7.602397495,0.856756757
400,2,7,5,31,0.975,18.37435897,4.826379843,0.820512821
400,2,6,25,51,0.9325,49.41286863,11.27138567,0.8230563
400,2,6,30,56,0.9525,54.2335958,7.548825279,0.829396325
400,2,6,30,56,0.9575,54.20887728,6.983392756,0.832898172
400,2,6,30,56,0.935,55.12834225,6.09571545,0.828877005
400,2,7,5,31,0.975,17.84102564,4.034600858,0.830769231
400,2,7,5,31,0.98,18.06377551,4.606068946,0.823979592
400,2,7,5,31,0.965,18.15284974,4.008426794,0.821243523
400,2,7,5,31,0.975,18.5974359,5.192885541,0.812820513
400,2,7,10,36,0.9725,25.8251928,6.522781866,0.827763496
400,2,7,10,36,0.98,24.68622449,4.585199589,0.803571429
400,2,7,10,36,0.9775,25.09462916,5.104422095,0.836317136
400,2,7,15,41,0.9775,31.58567775,5.389181898,0.820971867
400,2,7,10,36,0.9825,24.9389313,6.407611535,0.832061069
400,2,7,15,41,0.975,31.40769231,4.407920227,0.825641026
400,2,7,15,41,0.9725,32.22879177,7.118771021,0.832904884
400,2,7,15,41,0.97,31.94845361,5.577494708,0.824742268
400,2,7,15,41,0.98,32.32653061,7.102502005,0.816326531
400,2,7,20,46,0.975,38.32820513,5.55458766,0.841025641
400,2,7,20,46,0.965,40.05958549,7.888118557,0.81865285
400,2,7,10,36,0.9875,24.82531646,5.54834471,0.82278481
400,2,7,20,46,0.9675,39.03100775,7.682094771,0.816537468
400,2,7,30,26,1,40.32,6.01065053,0.8125
400,2,7,20,46,0.97,39.19329897,6.424778941,0.822164948
400,2,7,25,51,0.9775,44.60869565,4.791854851,0.833759591
400,2,7,30,26,1,40.4,5.947556942,0.795
400,2,7,25,51,0.975,45.32051282,6.138700175,0.825641026
400,2,7,30,26,1,40.935,6.846016715,0.8075
400,2,7,30,26,1,40.7525,8.08577102,0.7825
400,2,7,25,51,0.985,45.03807107,6.21097054,0.827411168
400,2,7,25,51,0.98,44.51020408,4.908356876,0.818877551
400,2,8,5,31,0.9925,17.07304786,3.338209166,0.82115869
400,2,7,20,46,0.965,38.8238342,5.102589291,0.831606218
400,2,8,5,31,0.9925,17.17128463,3.595856427,0.793450882
400,2,7,30,26,1,40.78,6.955757068,0.8025
400,2,8,5,31,0.9925,17.30730479,4.551753135,0.831234257
400,2,8,5,31,0.995,17.56281407,5.296244011,0.816582915
400,2,8,10,36,0.995,24.13065327,5.884532522,0.798994975
400,2,8,5,31,0.99,17.53282828,4.131562132,0.813131313
400,2,8,10,36,0.9925,23.74307305,3.799186998,0.838790932
400,2,8,10,36,0.995,23.8241206,4.536359808,0.819095477
400,2,8,10,36,0.995,23.83165829,4.174325118,0.811557789
400,2,7,25,51,0.985,44.31218274,4.729475955,0.842639594
400,2,8,10,36,0.99,24.91161616,6.673185823,0.825757576
400,2,8,15,41,0.995,30.33417085,5.191194656,0.811557789
400,2,8,15,41,0.99,31.12626263,6.870904878,0.803030303
400,2,8,15,41,0.9875,30.43291139,4.050121309,0.812658228
400,2,8,20,46,0.9875,37.86329114,6.345112376,0.817721519
400,2,8,20,46,0.9925,36.46347607,4.534581046,0.816120907
400,2,8,20,46,0.9925,38.11838791,7.895055953,0.818639798
400,2,8,20,46,0.9975,36.86215539,5.431487055,0.822055138
400,2,8,15,41,0.99,30.81313131,5.09955861,0.843434343
400,2,8,20,46,0.995,37.10050251,4.915912552,0.82160804
400,2,8,15,41,0.9925,30.67002519,5.568619985,0.826196474
400,2,8,25,51,0.99,43.38888889,4.519468746,0.833333333
400,2,8,30,26,1,40.6375,5.022864389,0.8225
400,2,8,25,51,0.99,44.22727273,6.150341239,0.823232323
400,2,8,30,26,1,40.5475,5.061797926,0.8275
400,2,8,30,26,1,40.535,4.203325453,0.8175
400,2,8,30,26,1,40.8025,5.785514168,0.785
400,2,8,25,51,0.9975,44.0075188,7.122576718,0.822055138
400,2,9,5,31,0.9975,17.71929825,6.11090166,0.814536341
400,2,8,25,51,0.985,44.71573604,7.621811883,0.827411168
400,2,9,5,26,1,15.13,3.004274315,0.8225
400,2,9,5,31,0.9975,17.09022556,4.233971216,0.819548872
400,2,8,30,26,1,40.19,4.337734414,0.83
400,2,9,5,31,0.9975,16.7443609,4.026272018,0.827067669
400,2,8,25,51,0.99,44.43686869,6.72524466,0.823232323
400,2,9,10,26,1,20.8175,4.629013195,0.81
400,2,9,10,26,1,20.7575,4.772907433,0.8175
400,2,9,10,36,0.9975,22.93734336,3.365294937,0.829573935
400,2,9,5,26,1,15.0075,3.602066206,0.825
400,2,9,10,36,0.9975,23.12781955,3.62794888,0.819548872
400,2,9,15,26,1,24.905,2.781243118,0.835
400,2,9,10,36,0.9975,23.26817043,3.95143437,0.832080201
400,2,9,15,26,1,25.1225,3.568519241,0.8175
400,2,9,20,26,1,30.5925,4.500230431,0.7925
400,2,9,15,41,0.9975,30.31328321,5.697976278,0.814536341
400,2,9,25,26,1,35.205,3.82813421,0.825
400,2,9,20,26,1,29.925,3.08840097,0.8225
400,2,9,15,41,0.9975,31.15538847,7.56585259,0.817042607
400,2,9,20,46,0.9975,37.17293233,5.5103985,0.807017544
400,2,9,25,26,1,35.18,3.079172496,0.835
400,2,9,25,26,1,35.2425,3.590392883,0.8125
400,2,9,25,26,1,35.1525,3.344728955,0.8125
400,2,9,15,41,0.9975,29.54887218,3.572928993,0.817042607
400,2,9,25,51,0.9975,43.89724311,7.454179457,0.822055138
400,2,9,30,26,1,39.865,3.51534766,0.8125
400,2,9,30,26,1,39.85,3.009175609,0.82
400,2,9,30,26,1,40.0075,3.119579007,0.81
400,2,9,30,26,1,40.5075,4.607930806,0.7975
400,2,10,5,26,1,14.7875,2.996630313,0.84
400,2,9,30,26,1,40.715,5.151710911,0.7925
400,2,10,5,26,1,14.6625,2.776303911,0.8425
400,2,10,5,26,1,14.785,2.994359777,0.825
400,2,9,20,46,0.9975,36.17293233,4.086092256,0.827067669
400,2,9,20,46,0.9975,36.41353383,5.220939411,0.796992481
400,2,10,5,26,1,15.355,3.27349422,0.83
400,2,10,10,26,1,19.695,2.863997417,0.8275
400,2,10,10,26,1,19.825,2.932725216,0.8075
400,2,10,10,26,1,20.5375,4.651094004,0.81
400,2,10,10,26,1,19.775,2.966711723,0.8325
400,2,10,5,26,1,14.8825,3.322844714,0.825
400,2,10,10,26,1,20.04,3.389265082,0.8175
400,2,10,15,26,1,24.9875,3.051330906,0.8075
400,2,10,15,26,1,24.425,2.976832011,0.82
400,2,10,15,26,1,24.97,2.981833047,0.82
400,2,10,15,26,1,24.81,2.953083432,0.8275
400,2,10,15,26,1,25.0675,3.491191027,0.835
400,2,10,20,26,1,30.13,3.258780312,0.84
400,2,10,20,26,1,30.0575,2.990242067,0.81
400,2,10,20,26,1,29.8625,3.155707524,0.815
400,2,10,20,26,1,29.7525,2.80908725,0.8375
400,2,10,20,26,1,30.0875,3.292711439,0.83
400,2,10,25,26,1,35.005,2.838153058,0.845
400,2,10,25,26,1,34.705,2.889437163,0.81
400,2,10,25,26,1,35.5025,4.616630475,0.795
400,2,10,25,26,1,35.08,3.180233437,0.82
400,2,10,25,26,1,34.8925,3.051100915,0.82
400,2,10,30,26,1,40.3425,3.759058399,0.805
400,3,1,5,125,0.3,38.1,22.46393936,0.408333333
400,2,10,30,26,1,40.235,3.982389177,0.82
400,3,1,5,132,0.295,41.03389831,23.61548536,0.415254237
400,3,1,5,141,0.28,46.1875,26.02442763,0.375
400,2,10,30,26,1,39.86,3.163925736,0.8275
400,2,10,30,26,1,40.0125,3.373543499,0.8175
400,3,1,5,139,0.2925,43.92307692,24.61431944,0.418803419
400,2,10,30,26,1,39.945,3.150681193,0.83
400,3,1,5,180,0.2925,53.5042735,27.67409592,0.444444444
400,3,1,10,126,0.3225,38.03100775,22.64534237,0.379844961
400,3,1,10,238,0.3,68.44166667,34.79345921,0.391666667
400,3,1,10,178,0.3175,50.7007874,27.76440423,0.417322835
400,3,1,15,152,0.3525,42.16312057,24.28068724,0.361702128
400,3,1,15,149,0.355,41.45070423,23.92143686,0.401408451
400,3,1,15,126,0.3775,34.13907285,22.69039143,0.390728477
400,3,1,10,201,0.32,57.5234375,33.02849279,0.40625
400,3,1,10,193,0.32,52.4140625,28.10372446,0.3828125
400,3,1,15,264,0.33,67.43939394,34.31627873,0.356060606
400,3,1,20,153,0.3575,43.3006993,24.71044569,0.377622378
400,3,1,15,214,0.345,53.18115942,29.03263593,0.376811594
400,3,1,20,297,0.325,75.78461538,36.4521529,0.438461538
400,3,1,20,247,0.3475,57.71942446,31.94289034,0.374100719
400,3,1,20,262,0.3425,64.16788321,32.50646301,0.401459854
400,3,1,25,229,0.3775,53.62251656,29.10709918,0.390728477
400,3,1,25,246,0.3675,58.75510204,32.99908505,0.380952381
400,3,1,20,267,0.3525,66.11347518,28.99509619,0.382978723
400,3,2,5,55,0.445,14.49438202,9.942914572,0.331460674
400,3,1,25,352,0.35,79.17857143,35.89939337,0.378571429
400,3,2,5,84,0.4425,19.5480226,12.83103522,0.355932203
400,3,1,30,259,0.38,60.96052632,30.23722577,0.335526316
400,3,2,5,120,0.43,27.25,14.7811026,0.354651163
400,3,1,25,405,0.325,91.65384615,42.80199799,0.361538462
400,3,2,10,68,0.5175,15.56038647,9.317223629,0.323671498
400,3,2,5,201,0.415,42.89156627,18.81553971,0.36746988
400,3,1,30,247,0.375,57.81333333,30.79753905,0.373333333
400,3,1,30,372,0.365,74.56164384,37.41933349,0.363013699
400,3,2,10,80,0.4975,18.68341709,11.20223987,0.311557789
400,3,2,10,121,0.475,25.1,14.58837328,0.3
400,3,1,30,354,0.34,90.16911765,44.73370676,0.330882353
400,3,2,5,138,0.4275,30.86549708,14.65764334,0.34502924
400,3,2,10,81,0.4975,18.36180905,11.43844963,0.336683417
400,3,2,10,150,0.4725,28.46560847,15.07622943,0.317460317
400,3,1,30,291,0.365,68.93835616,33.97122973,0.383561644
400,3,1,25,342,0.3575,73.3006993,37.10757771,0.41958042
400,3,2,15,106,0.495,25.65151515,12.51130546,0.318181818
400,3,2,15,140,0.4925,28.53807107,15.38004347,0.335025381
400,3,2,15,98,0.535,19.69158879,10.65675409,0.299065421
400,3,2,15,233,0.4925,38.07106599,19.54547355,0.335025381
400,3,2,15,217,0.4825,35.5492228,17.69118518,0.321243523
400,3,2,20,139,0.52,27.73557692,14.12136093,0.278846154
400,3,2,20,146,0.52,26.64423077,14.4723079,0.326923077
400,3,2,20,200,0.4875,36.3025641,20.27963642,0.323076923
400,3,2,20,254,0.505,30.52475248,14.5527649,0.311881188
400,3,2,25,184,0.535,30.90654206,15.4868005,0.317757009
400,3,2,25,140,0.5475,26.13242009,13.04107129,0.292237443
400,3,2,30,141,0.5525,29.760181,15.53446163,0.303167421
400,3,2,25,235,0.52,33.47115385,15.73295058,0.317307692
400,3,2,25,272,0.5025,39.60199005,18.77740121,0.343283582
400,3,3,5,72,0.4875,14.95897436,8.103604835,0.317948718
400,3,3,5,124,0.5225,17.30143541,9.730011456,0.33492823
400,3,3,5,73,0.495,14.59090909,8.131490344,0.313131313
400,3,2,25,197,0.505,34.04950495,19.51087271,0.341584158
400,3,2,20,232,0.5125,32.39512195,16.90791019,0.297560976
400,3,2,30,256,0.5225,33.10526316,17.23308594,0.301435407
400,3,3,5,76,0.51,14.13235294,7.78764541,0.284313725
400,3,3,5,100,0.48,19.66145833,9.874340005,0.328125
400,3,2,30,273,0.52,39.875,19.44852614,0.336538462
400,3,2,30,299,0.5225,36.50717703,17.05706475,0.320574163
400,3,3,10,150,0.525,19.6952381,8.963641401,0.285714286
400,3,3,10,166,0.515,26.04854369,13.59402928,0.330097087
400,3,3,10,157,0.54,19.44907407,9.543398989,0.282407407
400,3,2,30,351,0.51,39.25980392,19.55505433,0.294117647
400,3,3,15,160,0.5575,16.40807175,8.24945138,0.273542601
400,3,3,15,189,0.5525,20.72850679,10.49452463,0.285067873
400,3,3,10,218,0.5225,24.35885167,11.7420362,0.291866029
400,3,3,15,122,0.5275,19.99052133,11.41093482,0.312796209
400,3,3,10,148,0.5325,21.30046948,10.16486038,0.309859155
400,3,3,15,174,0.5475,18.96803653,9.312804704,0.305936073
400,3,3,20,172,0.56,16.32142857,8.992487433,0.3125
400,3,3,20,147,0.58,16.96982759,8.400883481,0.314655172
400,3,3,20,196,0.5475,18.33333333,9.996023674,0.301369863
400,3,3,15,206,0.5525,21.37556561,10.9107595,0.307692308
400,3,3,20,267,0.5375,24.09302326,11.18747204,0.339534884
400,3,3,20,320,0.535,28.55140187,12.84485513,0.313084112
400,3,3,25,191,0.575,18.72608696,8.773158618,0.304347826
400,3,3,25,240,0.55,21.55909091,10.38400417,0.313636364
400,3,3,30,181,0.5725,18.5371179,8.295775319,0.279475983
400,3,3,25,310,0.5475,25.11872146,11.75649601,0.301369863
400,3,4,5,113,0.55,12.46363636,6.345713359,0.272727273
400,3,3,30,256,0.545,21.43577982,10.13130407,0.316513761
400,3,4,5,128,0.5425,15.01382488,7.14497963,0.313364055
400,3,4,5,106,0.5425,13.359447,6.765915097,0.299539171
400,3,3,30,278,0.5625,23.14666667,10.47193528,0.28
400,3,3,25,226,0.555,20.90540541,10.76970225,0.283783784
400,3,4,5,131,0.535,15.90186916,7.654186388,0.322429907
400,3,3,25,255,0.545,21.66513761,10.39331473,0.293577982
400,3,3,30,253,0.55,21.16363636,10.93486508,0.286363636
400,3,4,5,116,0.545,13.3440367,6.479032914,0.311926606
400,3,4,10,130,0.56,12.79017857,6.06509472,0.3125
400,3,4,10,126,0.555,13.27027027,5.812992074,0.297297297
400,3,4,10,128,0.565,12.11946903,5.896806796,0.296460177
400,3,3,30,247,0.55,19.85,10.35975044,0.3
400,3,4,10,225,0.535,20.28971963,8.418077291,0.308411215
400,3,4,10,196,0.5425,17.9124424,7.873224787,0.31797235
400,3,4,15,168,0.545,13.74770642,6.687605929,0.298165138
400,3,4,15,194,0.55,15.44090909,7.087912348,0.286363636
400,3,4,15,163,0.5375,14.75813953,6.776617045,0.297674419
400,3,4,20,187,0.56,15.49553571,6.779683292,0.290178571
400,3,4,20,157,0.5625,13.86666667,5.939426379,0.266666667
400,3,4,20,175,0.555,14.94144144,7.131041929,0.333333333
400,3,4,15,193,0.555,15.13963964,6.695264475,0.292792793
400,3,4,15,171,0.545,15.9587156,7.312834636,0.30733945
400,3,4,25,168,0.5825,12.51502146,6.814094617,0.30472103
400,3,4,20,273,0.5575,20.51121076,8.835769333,0.313901345
400,3,4,25,188,0.5675,14.19823789,6.685765918,0.27753304
400,3,4,25,197,0.57,13.01754386,6.718352085,0.285087719
400,3,4,25,236,0.555,15.87837838,7.001524144,0.31981982
400,3,4,25,220,0.5525,17.09502262,7.510297332,0.307692308
400,3,5,5,93,0.555,9.756756757,4.335930524,0.328828829
400,3,5,5,85,0.5525,8.330316742,4.151060586,0.307692308
400,3,4,30,194,0.575,13.83913043,6.775581583,0.304347826
400,3,5,5,110,0.5425,11.62672811,5.522162828,0.285714286
400,3,4,30,255,0.5625,18.08444444,8.506666387,0.293333333
400,3,5,5,131,0.5525,11.73303167,4.994200668,0.307692308
400,3,4,30,289,0.57,20.29385965,10.18535517,0.289473684
400,3,5,5,136,0.5525,12.86425339,5.713591293,0.316742081
400,3,4,20,278,0.55,21.85454545,8.924683706,0.3
400,3,4,30,173,0.575,11.75217391,6.254735817,0.27826087
400,3,5,10,134,0.545,11.87155963,5.570000153,0.28440367
400,3,5,10,96,0.5725,8.144104803,3.871989233,0.305676856
400,3,5,10,135,0.55,12.99545455,5.449224089,0.304545455
400,3,5,10,173,0.56,14.03125,6.19517433,0.28125
400,3,5,10,120,0.565,9.946902655,4.52124016,0.296460177
400,3,4,30,243,0.56,18.82142857,8.369509349,0.290178571
400,3,5,15,176,0.55,15.14545455,6.467108722,0.295454545
400,3,5,15,196,0.5625,15.64,6.014803167,0.306666667
400,3,5,15,164,0.5725,12.31441048,5.320171168,0.296943231
400,3,5,15,158,0.5625,12.29333333,5.641301775,0.324444444
400,3,5,20,146,0.555,11.28378378,5.622000104,0.301801802
400,3,5,20,155,0.555,12.28828829,5.302415376,0.288288288
400,3,5,20,191,0.56,13.44642857,5.979545532,0.294642857
400,3,5,15,128,0.565,9.92920354,4.717281353,0.300884956
400,3,5,20,181,0.5525,14.54298643,6.100239052,0.312217195
400,3,5,25,174,0.57,12.44736842,5.40776421,0.280701754
400,3,5,20,176,0.555,13.48198198,5.905526183,0.328828829
400,3,5,25,170,0.57,11.19736842,5.786250763,0.293859649
400,3,6,5,102,0.5425,10.78341014,4.550549558,0.304147465
400,3,5,25,179,0.565,12.75221239,5.905975841,0.300884956
400,3,5,25,203,0.56,15.47321429,6.557725491,0.308035714
400,3,6,5,95,0.555,8.945945946,3.79410793,0.283783784
400,3,5,30,177,0.555,13.07207207,6.124221937,0.328828829
400,3,5,30,188,0.5675,13.030837,6.198338395,0.27753304
400,3,5,30,190,0.5725,13.24454148,6.093678662,0.292576419
400,3,5,30,176,0.5625,12.85333333,6.017148114,0.293333333
400,3,6,5,86,0.56,7.825892857,3.392295294,0.285714286
400,3,5,25,206,0.5625,14.34666667,6.027822398,0.297777778
400,3,6,5,119,0.5525,10.32579186,4.33932493,0.312217195
400,3,6,5,115,0.5525,10.43891403,4.264241028,0.343891403
400,3,6,10,93,0.57,8,3.747539575,0.307017544
400,3,6,10,125,0.565,9.876106195,4.062036147,0.300884956
400,3,6,10,130,0.56,10.42857143,4.630207476,0.321428571
400,3,6,10,96,0.5675,8.039647577,3.715932673,0.330396476
400,3,5,30,179,0.5725,12.30131004,6.199960953,0.288209607
400,3,6,15,156,0.56,11.94196429,4.737147131,0.299107143
400,3,6,15,142,0.56,11.67857143,5.410858184,0.303571429
400,3,6,10,150,0.57,11.20175439,4.920835545,0.285087719
400,3,6,20,159,0.575,10.49565217,4.835050183,0.308695652
400,3,6,20,159,0.57,11.20614035,4.587529257,0.298245614
400,3,6,15,110,0.5625,8.866666667,4,0.342222222
400,3,6,15,163,0.5675,12.06167401,5.125477126,0.290748899
400,3,6,15,136,0.5575,10.41704036,4.647102772,0.286995516
400,3,6,20,154,0.5675,10.37885463,4.943673217,0.299559471
400,3,6,20,127,0.56,9.633928571,4.506090618,0.303571429
400,3,6,20,156,0.5675,10.77092511,4.717735369,0.295154185
400,3,6,25,153,0.5675,11.00440529,5.026036456,0.303964758
400,3,6,25,134,0.57,9.798245614,4.274047952,0.324561404
400,3,6,25,202,0.5625,14.98222222,5.910768354,0.311111111
400,3,6,25,161,0.57,11.1754386,4.836071537,0.307017544
400,3,6,30,160,0.57,11.35526316,5.732749909,0.298245614
400,3,7,5,98,0.5575,8.143497758,3.687944856,0.313901345
400,3,6,25,156,0.5725,11.10917031,5.021126744,0.327510917
400,3,7,5,114,0.56,10.13839286,4.317401343,0.276785714
400,3,7,5,89,0.565,7.486725664,3.320281231,0.274336283
400,3,7,5,123,0.5525,10.11312217,4.023889991,0.312217195
400,3,6,30,186,0.5725,12.24017467,5.432920442,0.323144105
400,3,7,5,116,0.545,10.58256881,4.298222632,0.302752294
400,3,6,30,194,0.5675,12.99559471,5.847242598,0.299559471
400,3,6,30,151,0.565,11.13716814,5.001665406,0.318584071
400,3,7,10,107,0.56,9.125,3.826096373,0.28125
400,3,7,10,113,0.565,8.738938053,3.981957835,0.283185841
400,3,7,10,100,0.5675,8.140969163,3.229762715,0.321585903
400,3,7,10,115,0.5675,9.092511013,4.114004395,0.334801762
400,3,6,30,165,0.56,12.125,4.942040754,0.303571429
400,3,7,10,80,0.57,6.74122807,3.228270262,0.307017544
400,3,7,15,103,0.58,8.137931034,3.494947625,0.293103448
400,3,7,15,118,0.5675,8.374449339,3.36902326,0.31277533
400,3,7,15,135,0.5625,10.42222222,4.633384721,0.293333333
400,3,7,20,114,0.5825,7.798283262,3.941117967,0.313304721
400,3,7,15,127,0.5625,10.19555556,4.176569185,0.284444444
400,3,7,15,126,0.5775,8.844155844,3.737233114,0.311688312
400,3,7,20,125,0.5675,9.374449339,3.961748411,0.303964758
400,3,7,20,132,0.575,8.708695652,4.020407879,0.326086957
400,3,7,20,166,0.565,11.72123894,4.769084726,0.296460177
400,3,7,25,107,0.5775,8.060606061,3.539314301,0.324675325
400,3,7,20,108,0.57,7.864035088,3.481091206,0.271929825
400,3,7,25,124,0.5875,7.944680851,4.180888984,0.29787234
400,3,7,25,137,0.58,9.49137931,3.931217473,0.293103448
400,3,7,30,129,0.5825,8.545064378,4.227260069,0.30472103
400,3,8,5,62,0.5525,6.343891403,2.958703842,0.325791855
400,3,7,30,158,0.5625,11.48888889,4.921809256,0.284444444
400,3,7,30,145,0.5675,9.555066079,4.289347617,0.299559471
400,3,7,25,129,0.585,8.038461538,3.677243466,0.307692308
400,3,7,30,151,0.57,10.3245614,4.258178167,0.311403509
400,3,8,5,80,0.5575,7.565022422,3.511119515,0.291479821
400,3,7,25,143,0.565,10.98672566,4.554343557,0.305309735
400,3,8,5,113,0.5575,8.829596413,3.665965124,0.295964126
400,3,8,5,123,0.5525,10.26696833,4.175278362,0.316742081
400,3,8,10,102,0.57,8.127192982,3.724730664,0.320175439
400,3,7,30,164,0.57,10.17105263,4.267657771,0.311403509
400,3,8,10,71,0.5725,5.965065502,2.852915194,0.279475983
400,3,8,10,106,0.5725,8.213973799,3.306370303,0.27510917
400,3,8,10,91,0.5675,7.599118943,2.922691074,0.330396476
400,3,8,5,105,0.5675,8.40969163,3.539223128,0.321585903
400,3,8,15,88,0.5675,7.171806167,3.179232639,0.295154185
400,3,8,15,105,0.5575,8.192825112,3.702147247,0.295964126
400,3,8,15,128,0.5725,8.903930131,3.908990123,0.318777293
400,3,8,15,99,0.5625,8.577777778,3.577514656,0.311111111
400,3,8,20,107,0.57,7.644736842,3.480735962,0.293859649
400,3,8,20,119,0.5625,8.831111111,3.857727763,0.306666667
400,3,8,20,128,0.575,8.726086957,4.149890028,0.291304348
400,3,8,20,125,0.5675,9.162995595,4.040157473,0.303964758
400,3,8,20,103,0.5725,7.240174672,3.222583681,0.340611354
400,3,8,10,109,0.5675,8.497797357,3.700483644,0.295154185
400,3,8,15,136,0.5675,9.757709251,4.002031569,0.330396476
400,3,8,25,115,0.5825,7.326180258,3.356164105,0.313304721
400,3,8,25,147,0.5725,9.445414847,3.966177004,0.296943231
400,3,9,5,62,0.5475,6.02739726,2.739312524,0.296803653
400,3,8,30,119,0.5725,7.541484716,3.51117008,0.310043668
400,3,8,25,186,0.56,12.75892857,4.946794107,0.3125
400,3,8,25,164,0.575,10.49565217,4.089338386,0.32173913
400,3,8,30,153,0.5775,9.147186147,4.02977811,0.324675325
400,3,8,30,132,0.5775,8.567099567,3.92024287,0.285714286
400,3,9,5,47,0.545,5.394495413,2.363385639,0.330275229
400,3,8,30,118,0.575,7.765217391,3.396197295,0.3
400,3,8,25,122,0.5725,8.589519651,3.681041309,0.296943231
400,3,8,30,147,0.5775,9.458874459,4.204221123,0.324675325
400,3,9,5,61,0.5375,6.586046512,3.075497179,0.311627907
400,3,9,5,108,0.55,8.836363636,3.722147151,0.281818182
400,3,9,5,87,0.5475,8.03196347,3.820980382,0.319634703
400,3,9,10,74,0.565,5.951327434,2.779659933,0.331858407
400,3,9,10,69,0.56,6.1875,2.925169115,0.325892857
400,3,9,10,89,0.5675,6.810572687,2.814984105,0.31277533
400,3,9,10,90,0.57,6.763157895,2.807487257,0.285087719
400,3,9,10,137,0.5675,9.674008811,3.766337069,0.290748899
400,3,9,15,86,0.57,6.657894737,2.94540319,0.320175439
400,3,9,20,85,0.5875,5.761702128,2.683166358,0.310638298
400,3,9,15,83,0.5825,5.772532189,2.641629759,0.296137339
400,3,9,15,108,0.5675,8.039647577,3.389627053,0.299559471
400,3,9,20,117,0.58,7.61637931,3.213107462,0.297413793
400,3,9,20,101,0.5725,7.187772926,3.213817321,0.305676856
400,3,9,25,99,0.585,6.628205128,3.099670373,0.299145299
400,3,9,25,97,0.575,6.282608696,3.287285573,0.326086957
400,3,9,20,146,0.5725,10.02620087,4.197870594,0.288209607
400,3,9,30,26,1,12.915,3.170631998,0.245
400,3,9,30,26,1,13.6325,4.569424784,0.24
400,3,9,25,102,0.575,7.134782609,3.279432891,0.313043478
400,3,10,5,67,0.5425,6.847926267,2.839846735,0.304147465
